,service_id,trip_id,direction,route_id
6355,y1001,9651.y1001.60-26-d12-1.259.I,2,26
6356,y1001,9654.y1001.60-26-d12-1.258.O,1,26
6357,y1001,9661.y1001.60-26-d12-1.258.O,1,26
6358,y1001,9662.y1001.60-26-d12-1.259.I,2,26
6359,y1003,12667.y1003.60-27A-d12-1.348.O,1,27A
6360,y1003,12668.y1003.60-27A-d12-1.349.I,2,27A
6361,y1003,12669.y1003.60-27A-d12-1.348.O,1,27A
6362,y1003,12670.y1003.60-27A-d12-1.349.I,2,27A
6363,y1003,12671.y1003.60-27A-d12-1.348.O,1,27A
6364,y1003,12672.y1003.60-27A-d12-1.349.I,2,27A
6365,y1003,12673.y1003.60-27A-d12-1.348.O,1,27A
6366,y1003,12674.y1003.60-27A-d12-1.349.I,2,27A
6367,y1003,12675.y1003.60-27A-d12-1.348.O,1,27A
6368,y1003,12676.y1003.60-27A-d12-1.349.I,2,27A
6369,y1003,12677.y1003.60-27A-d12-1.348.O,1,27A
6370,y1003,12678.y1003.60-27A-d12-1.349.I,2,27A
6371,y1003,12679.y1003.60-27A-d12-1.348.O,1,27A
6372,y1003,12680.y1003.60-27A-d12-1.349.I,2,27A
6373,y1003,12681.y1003.60-27A-d12-1.349.I,2,27A
6374,y1003,12682.y1003.60-27A-d12-1.348.O,1,27A
6375,y1003,12683.y1003.60-27A-d12-1.349.I,2,27A
6376,y1003,12684.y1003.60-27A-d12-1.348.O,1,27A
6377,y1003,12685.y1003.60-27A-d12-1.349.I,2,27A
6378,y1003,12686.y1003.60-27A-d12-1.348.O,1,27A
6379,y1003,12687.y1003.60-27A-d12-1.349.I,2,27A
6380,y1003,12688.y1003.60-27A-d12-1.348.O,1,27A
6381,y1003,12689.y1003.60-27A-d12-1.349.I,2,27A
6382,y1003,12690.y1003.60-27A-d12-1.348.O,1,27A
6383,y1003,12691.y1003.60-27A-d12-1.349.I,2,27A
6384,y1003,12692.y1003.60-27A-d12-1.348.O,1,27A
6385,y1003,12693.y1003.60-27A-d12-1.349.I,2,27A
6386,y1003,12694.y1003.60-27A-d12-1.348.O,1,27A
6387,y1003,12695.y1003.60-27A-d12-1.349.I,2,27A
6388,y1003,12696.y1003.60-27A-d12-1.348.O,1,27A
6389,y1003,12697.y1003.60-27A-d12-1.349.I,2,27A
6390,y1003,12698.y1003.60-27A-d12-1.348.O,1,27A
6391,y1003,13459.y1003.60-27A-d12-1.350.I,2,27A
6392,y1003,13460.y1003.60-27A-d12-1.348.O,1,27A
6393,y1003,13461.y1003.60-27A-d12-1.349.I,2,27A
6394,y1003,13462.y1003.60-27A-d12-1.348.O,1,27A
6395,y1003,13463.y1003.60-27A-d12-1.349.I,2,27A
6396,y1003,13464.y1003.60-27A-d12-1.348.O,1,27A
6397,y1003,13465.y1003.60-27A-d12-1.349.I,2,27A
6398,y1002,2440.y1002.60-27A-d12-1.349.I,2,27A
6399,y1002,2441.y1002.60-27A-d12-1.348.O,1,27A
6400,y1002,2442.y1002.60-27A-d12-1.349.I,2,27A
6401,y1002,2443.y1002.60-27A-d12-1.348.O,1,27A
6402,y1002,2444.y1002.60-27A-d12-1.349.I,2,27A
6403,y1002,2445.y1002.60-27A-d12-1.348.O,1,27A
6404,y1002,2446.y1002.60-27A-d12-1.349.I,2,27A
6405,y1002,2447.y1002.60-27A-d12-1.348.O,1,27A
6406,y1002,2448.y1002.60-27A-d12-1.349.I,2,27A
6407,y1002,2449.y1002.60-27A-d12-1.348.O,1,27A
6408,y1002,2450.y1002.60-27A-d12-1.349.I,2,27A
6409,y1002,2451.y1002.60-27A-d12-1.348.O,1,27A
6410,y1002,2452.y1002.60-27A-d12-1.349.I,2,27A
6411,y1002,2453.y1002.60-27A-d12-1.348.O,1,27A
6412,y1002,2454.y1002.60-27A-d12-1.349.I,2,27A
6413,y1002,2455.y1002.60-27A-d12-1.348.O,1,27A
6414,y1002,2456.y1002.60-27A-d12-1.349.I,2,27A
6415,y1002,2457.y1002.60-27A-d12-1.348.O,1,27A
6416,y1002,2458.y1002.60-27A-d12-1.349.I,2,27A
6417,y1002,2459.y1002.60-27A-d12-1.348.O,1,27A
6418,y1002,2460.y1002.60-27A-d12-1.349.I,2,27A
6419,y1002,2461.y1002.60-27A-d12-1.348.O,1,27A
6420,y1002,2462.y1002.60-27A-d12-1.349.I,2,27A
6421,y1002,2463.y1002.60-27A-d12-1.348.O,1,27A
6422,y1002,2464.y1002.60-27A-d12-1.349.I,2,27A
6423,y1002,2465.y1002.60-27A-d12-1.349.I,2,27A
6424,y1002,2466.y1002.60-27A-d12-1.348.O,1,27A
6425,y1002,2467.y1002.60-27A-d12-1.349.I,2,27A
6426,y1002,2468.y1002.60-27A-d12-1.348.O,1,27A
6427,y1002,2469.y1002.60-27A-d12-1.349.I,2,27A
6428,y1002,2470.y1002.60-27A-d12-1.348.O,1,27A
6429,y1002,2471.y1002.60-27A-d12-1.349.I,2,27A
6430,y1002,2472.y1002.60-27A-d12-1.348.O,1,27A
6431,y1002,2473.y1002.60-27A-d12-1.349.I,2,27A
6432,y1002,2474.y1002.60-27A-d12-1.348.O,1,27A
6433,y1002,2475.y1002.60-27A-d12-1.349.I,2,27A
6434,y1002,2476.y1002.60-27A-d12-1.348.O,1,27A
6435,y1002,2477.y1002.60-27A-d12-1.349.I,2,27A
6436,y1002,2478.y1002.60-27A-d12-1.348.O,1,27A
6437,y1002,2479.y1002.60-27A-d12-1.349.I,2,27A
6438,y1002,2480.y1002.60-27A-d12-1.348.O,1,27A
6439,y1002,2481.y1002.60-27A-d12-1.349.I,2,27A
6440,y1002,2482.y1002.60-27A-d12-1.348.O,1,27A
6441,y1002,2483.y1002.60-27A-d12-1.349.I,2,27A
6442,y1002,2484.y1002.60-27A-d12-1.348.O,1,27A
6443,y1002,2485.y1002.60-27A-d12-1.349.I,2,27A
6444,y1002,2486.y1002.60-27A-d12-1.348.O,1,27A
6445,y1002,2487.y1002.60-27A-d12-1.349.I,2,27A
6446,y1002,2488.y1002.60-27A-d12-1.348.O,1,27A
6447,y1002,2489.y1002.60-27A-d12-1.349.I,2,27A
6448,y1002,2490.y1002.60-27A-d12-1.348.O,1,27A
6449,y1002,2626.y1002.60-27A-d12-1.350.I,2,27A
6450,y1002,2654.y1002.60-27A-d12-1.348.O,1,27A
6451,y1002,2655.y1002.60-27A-d12-1.349.I,2,27A
6452,y1002,2656.y1002.60-27A-d12-1.348.O,1,27A
6453,y1002,2657.y1002.60-27A-d12-1.349.I,2,27A
6454,y1001,7680.y1001.60-27A-d12-1.349.I,2,27A
6455,y1001,7681.y1001.60-27A-d12-1.348.O,1,27A
6456,y1001,7682.y1001.60-27A-d12-1.349.I,2,27A
6457,y1001,7683.y1001.60-27A-d12-1.348.O,1,27A
6458,y1001,7684.y1001.60-27A-d12-1.349.I,2,27A
6459,y1001,7685.y1001.60-27A-d12-1.348.O,1,27A
6460,y1001,7686.y1001.60-27A-d12-1.349.I,2,27A
6461,y1001,7687.y1001.60-27A-d12-1.348.O,1,27A
6462,y1001,7688.y1001.60-27A-d12-1.349.I,2,27A
6463,y1001,7689.y1001.60-27A-d12-1.348.O,1,27A
6464,y1001,7690.y1001.60-27A-d12-1.349.I,2,27A
6465,y1001,7691.y1001.60-27A-d12-1.348.O,1,27A
6466,y1001,7692.y1001.60-27A-d12-1.349.I,2,27A
6467,y1001,7693.y1001.60-27A-d12-1.348.O,1,27A
6468,y1001,7694.y1001.60-27A-d12-1.349.I,2,27A
6469,y1001,7695.y1001.60-27A-d12-1.349.I,2,27A
6470,y1001,7696.y1001.60-27A-d12-1.348.O,1,27A
6471,y1001,7697.y1001.60-27A-d12-1.349.I,2,27A
6472,y1001,7698.y1001.60-27A-d12-1.348.O,1,27A
6473,y1001,7699.y1001.60-27A-d12-1.349.I,2,27A
6474,y1001,7700.y1001.60-27A-d12-1.348.O,1,27A
6475,y1001,7701.y1001.60-27A-d12-1.349.I,2,27A
6476,y1001,7702.y1001.60-27A-d12-1.348.O,1,27A
6477,y1001,7703.y1001.60-27A-d12-1.349.I,2,27A
6478,y1001,7704.y1001.60-27A-d12-1.348.O,1,27A
6479,y1001,7705.y1001.60-27A-d12-1.349.I,2,27A
6480,y1001,7706.y1001.60-27A-d12-1.348.O,1,27A
6481,y1001,7707.y1001.60-27A-d12-1.349.I,2,27A
6482,y1001,7708.y1001.60-27A-d12-1.348.O,1,27A
6483,y1001,7709.y1001.60-27A-d12-1.349.I,2,27A
6484,y1001,7710.y1001.60-27A-d12-1.348.O,1,27A
6485,y1001,7711.y1001.60-27A-d12-1.349.I,2,27A
6486,y1001,8875.y1001.60-27A-d12-1.350.I,2,27A
6487,y1001,8876.y1001.60-27A-d12-1.348.O,1,27A
6488,y1001,8877.y1001.60-27A-d12-1.349.I,2,27A
6489,y1001,8878.y1001.60-27A-d12-1.348.O,1,27A
6490,y1001,8879.y1001.60-27A-d12-1.349.I,2,27A
6491,y1001,8880.y1001.60-27A-d12-1.348.O,1,27A
6492,y1001,8881.y1001.60-27A-d12-1.349.I,2,27A
6493,y1001,8882.y1001.60-27A-d12-1.348.O,1,27A
6494,y1001,8883.y1001.60-27A-d12-1.349.I,2,27A
6495,y1001,8884.y1001.60-27A-d12-1.348.O,1,27A
6496,y1001,8885.y1001.60-27A-d12-1.349.I,2,27A
6497,y1001,8886.y1001.60-27A-d12-1.348.O,1,27A
6498,y1001,8887.y1001.60-27A-d12-1.349.I,2,27A
6499,y1001,8888.y1001.60-27A-d12-1.348.O,1,27A
6500,y1001,8889.y1001.60-27A-d12-1.349.I,2,27A
6501,y1001,8890.y1001.60-27A-d12-1.348.O,1,27A
6502,y1001,8891.y1001.60-27A-d12-1.349.I,2,27A
6503,y1001,8892.y1001.60-27A-d12-1.348.O,1,27A
6504,y1001,8893.y1001.60-27A-d12-1.348.O,1,27A
6505,y1001,8894.y1001.60-27A-d12-1.349.I,2,27A
6506,y1001,8895.y1001.60-27A-d12-1.348.O,1,27A
6507,y1001,8896.y1001.60-27A-d12-1.349.I,2,27A
6508,y1001,8897.y1001.60-27A-d12-1.348.O,1,27A
6509,y1001,10787.y1001.60-27B-d12-1.100.I,2,27B
6510,y1001,10788.y1001.60-27B-d12-1.96.O,1,27B
6511,y1001,10789.y1001.60-27B-d12-1.101.I,2,27B
6512,y1001,10790.y1001.60-27B-d12-1.96.O,1,27B
6513,y1001,10791.y1001.60-27B-d12-1.100.I,2,27B
6514,y1001,10792.y1001.60-27B-d12-1.96.O,1,27B
6515,y1001,10793.y1001.60-27B-d12-1.100.I,2,27B
6516,y1001,10794.y1001.60-27B-d12-1.96.O,1,27B
6517,y1001,10795.y1001.60-27B-d12-1.100.I,2,27B
6518,y1001,10796.y1001.60-27B-d12-1.96.O,1,27B
6519,y1001,10797.y1001.60-27B-d12-1.100.I,2,27B
6520,y1001,10798.y1001.60-27B-d12-1.96.O,1,27B
6521,y1001,10799.y1001.60-27B-d12-1.100.I,2,27B
6522,y1001,10800.y1001.60-27B-d12-1.96.O,1,27B
6523,y1001,10801.y1001.60-27B-d12-1.100.I,2,27B
6524,y1001,10802.y1001.60-27B-d12-1.96.O,1,27B
6525,y1001,10803.y1001.60-27B-d12-1.101.I,2,27B
6526,y1001,10804.y1001.60-27B-d12-1.96.O,1,27B
6527,y1001,10805.y1001.60-27B-d12-1.100.I,2,27B
6528,y1001,10806.y1001.60-27B-d12-1.96.O,1,27B
6529,y1001,10807.y1001.60-27B-d12-1.100.I,2,27B
6530,y1001,10808.y1001.60-27B-d12-1.96.O,1,27B
6531,y1001,10809.y1001.60-27B-d12-1.100.I,2,27B
6532,y1001,10810.y1001.60-27B-d12-1.96.O,1,27B
6533,y1001,10811.y1001.60-27B-d12-1.100.I,2,27B
6534,y1001,10812.y1001.60-27B-d12-1.96.O,1,27B
6535,y1001,10813.y1001.60-27B-d12-1.100.I,2,27B
6536,y1001,10814.y1001.60-27B-d12-1.96.O,1,27B
6537,y1001,10815.y1001.60-27B-d12-1.100.I,2,27B
6538,y1001,10816.y1001.60-27B-d12-1.96.O,1,27B
6539,y1001,10817.y1001.60-27B-d12-1.100.I,2,27B
6540,y1001,10818.y1001.60-27B-d12-1.96.O,1,27B
6541,y1001,10819.y1001.60-27B-d12-1.100.I,2,27B
6542,y1001,10820.y1001.60-27B-d12-1.96.O,1,27B
6543,y1001,10821.y1001.60-27B-d12-1.101.I,2,27B
6544,y1001,10822.y1001.60-27B-d12-1.105.O,1,27B
6545,y1001,10823.y1001.60-27B-d12-1.96.O,1,27B
6546,y1001,10824.y1001.60-27B-d12-1.101.I,2,27B
6547,y1001,10825.y1001.60-27B-d12-1.96.O,1,27B
6548,y1001,10826.y1001.60-27B-d12-1.100.I,2,27B
6549,y1001,10827.y1001.60-27B-d12-1.96.O,1,27B
6550,y1001,10828.y1001.60-27B-d12-1.100.I,2,27B
6551,y1001,10829.y1001.60-27B-d12-1.96.O,1,27B
6552,y1001,10830.y1001.60-27B-d12-1.100.I,2,27B
6553,y1001,10831.y1001.60-27B-d12-1.96.O,1,27B
6554,y1001,10832.y1001.60-27B-d12-1.100.I,2,27B
6555,y1001,10833.y1001.60-27B-d12-1.96.O,1,27B
6556,y1001,10834.y1001.60-27B-d12-1.100.I,2,27B
6557,y1001,10835.y1001.60-27B-d12-1.96.O,1,27B
6558,y1001,10836.y1001.60-27B-d12-1.100.I,2,27B
6559,y1001,10837.y1001.60-27B-d12-1.96.O,1,27B
6560,y1001,10838.y1001.60-27B-d12-1.101.I,2,27B
6561,y1001,10839.y1001.60-27B-d12-1.96.O,1,27B
6562,y1001,10840.y1001.60-27B-d12-1.100.I,2,27B
6563,y1001,10841.y1001.60-27B-d12-1.96.O,1,27B
6564,y1001,10842.y1001.60-27B-d12-1.100.I,2,27B
6565,y1001,10843.y1001.60-27B-d12-1.96.O,1,27B
6566,y1001,10844.y1001.60-27B-d12-1.100.I,2,27B
6567,y1001,10845.y1001.60-27B-d12-1.96.O,1,27B
6568,y1001,10846.y1001.60-27B-d12-1.100.I,2,27B
6569,y1001,10847.y1001.60-27B-d12-1.96.O,1,27B
6570,y1001,10848.y1001.60-27B-d12-1.100.I,2,27B
6571,y1001,10849.y1001.60-27B-d12-1.96.O,1,27B
6572,y1001,10850.y1001.60-27B-d12-1.100.I,2,27B
6573,y1001,10851.y1001.60-27B-d12-1.96.O,1,27B
6574,y1001,10852.y1001.60-27B-d12-1.100.I,2,27B
6575,y1001,10853.y1001.60-27B-d12-1.96.O,1,27B
6576,y1001,10854.y1001.60-27B-d12-1.100.I,2,27B
6577,y1001,10855.y1001.60-27B-d12-1.96.O,1,27B
6578,y1001,10856.y1001.60-27B-d12-1.101.I,2,27B
6579,y1001,10857.y1001.60-27B-d12-1.100.I,2,27B
6580,y1001,10858.y1001.60-27B-d12-1.96.O,1,27B
6581,y1001,10859.y1001.60-27B-d12-1.100.I,2,27B
6582,y1001,10860.y1001.60-27B-d12-1.96.O,1,27B
6583,y1001,10861.y1001.60-27B-d12-1.96.O,1,27B
6584,y1001,10862.y1001.60-27B-d12-1.100.I,2,27B
6585,y1001,10863.y1001.60-27B-d12-1.96.O,1,27B
6586,y1001,10864.y1001.60-27B-d12-1.100.I,2,27B
6587,y1001,10865.y1001.60-27B-d12-1.96.O,1,27B
6588,y1001,10866.y1001.60-27B-d12-1.100.I,2,27B
6589,y1001,10867.y1001.60-27B-d12-1.96.O,1,27B
6590,y1001,10868.y1001.60-27B-d12-1.100.I,2,27B
6591,y1001,10869.y1001.60-27B-d12-1.96.O,1,27B
6592,y1001,10870.y1001.60-27B-d12-1.100.I,2,27B
6593,y1001,10871.y1001.60-27B-d12-1.96.O,1,27B
6594,y1001,10872.y1001.60-27B-d12-1.100.I,2,27B
6595,y1001,10873.y1001.60-27B-d12-1.96.O,1,27B
6596,y1001,10874.y1001.60-27B-d12-1.100.I,2,27B
6597,y1001,10875.y1001.60-27B-d12-1.96.O,1,27B
6598,y1001,10876.y1001.60-27B-d12-1.100.I,2,27B
6599,y1001,10877.y1001.60-27B-d12-1.96.O,1,27B
6600,y1001,10878.y1001.60-27B-d12-1.100.I,2,27B
6601,y1001,10879.y1001.60-27B-d12-1.96.O,1,27B
6602,y1001,10880.y1001.60-27B-d12-1.100.I,2,27B
6603,y1001,10881.y1001.60-27B-d12-1.100.I,2,27B
6604,y1001,10882.y1001.60-27B-d12-1.96.O,1,27B
6605,y1001,10883.y1001.60-27B-d12-1.100.I,2,27B
6606,y1001,10884.y1001.60-27B-d12-1.105.O,1,27B
6607,y1001,10885.y1001.60-27B-d12-1.100.I,2,27B
6608,y1001,10886.y1001.60-27B-d12-1.96.O,1,27B
6609,y1001,10887.y1001.60-27B-d12-1.101.I,2,27B
6610,y1001,10888.y1001.60-27B-d12-1.105.O,1,27B
6611,y1003,14904.y1003.60-27B-d12-1.101.I,2,27B
6612,y1003,14905.y1003.60-27B-d12-1.96.O,1,27B
6613,y1003,14906.y1003.60-27B-d12-1.101.I,2,27B
6614,y1003,14907.y1003.60-27B-d12-1.105.O,1,27B
6615,y1003,14908.y1003.60-27B-d12-1.100.I,2,27B
6616,y1003,14909.y1003.60-27B-d12-1.96.O,1,27B
6617,y1003,14910.y1003.60-27B-d12-1.100.I,2,27B
6618,y1003,14911.y1003.60-27B-d12-1.96.O,1,27B
6619,y1003,14912.y1003.60-27B-d12-1.100.I,2,27B
6620,y1003,14913.y1003.60-27B-d12-1.96.O,1,27B
6621,y1003,14914.y1003.60-27B-d12-1.100.I,2,27B
6622,y1003,14915.y1003.60-27B-d12-1.96.O,1,27B
6623,y1003,14916.y1003.60-27B-d12-1.100.I,2,27B
6624,y1003,14917.y1003.60-27B-d12-1.96.O,1,27B
6625,y1003,14918.y1003.60-27B-d12-1.100.I,2,27B
6626,y1003,14919.y1003.60-27B-d12-1.96.O,1,27B
6627,y1003,14920.y1003.60-27B-d12-1.100.I,2,27B
6628,y1003,14921.y1003.60-27B-d12-1.96.O,1,27B
6629,y1003,14922.y1003.60-27B-d12-1.100.I,2,27B
6630,y1003,14923.y1003.60-27B-d12-1.101.I,2,27B
6631,y1003,14924.y1003.60-27B-d12-1.105.O,1,27B
6632,y1003,14925.y1003.60-27B-d12-1.101.I,2,27B
6633,y1003,14926.y1003.60-27B-d12-1.96.O,1,27B
6634,y1003,14927.y1003.60-27B-d12-1.100.I,2,27B
6635,y1003,14928.y1003.60-27B-d12-1.96.O,1,27B
6636,y1003,14929.y1003.60-27B-d12-1.100.I,2,27B
6637,y1003,14930.y1003.60-27B-d12-1.96.O,1,27B
6638,y1003,14931.y1003.60-27B-d12-1.100.I,2,27B
6639,y1003,14932.y1003.60-27B-d12-1.96.O,1,27B
6640,y1003,14933.y1003.60-27B-d12-1.100.I,2,27B
6641,y1003,14934.y1003.60-27B-d12-1.96.O,1,27B
6642,y1003,14935.y1003.60-27B-d12-1.100.I,2,27B
6643,y1003,14936.y1003.60-27B-d12-1.96.O,1,27B
6644,y1003,14937.y1003.60-27B-d12-1.100.I,2,27B
6645,y1003,14938.y1003.60-27B-d12-1.96.O,1,27B
6646,y1003,14939.y1003.60-27B-d12-1.100.I,2,27B
6647,y1003,14940.y1003.60-27B-d12-1.96.O,1,27B
6648,y1003,14941.y1003.60-27B-d12-1.100.I,2,27B
6649,y1003,14942.y1003.60-27B-d12-1.96.O,1,27B
6650,y1003,14943.y1003.60-27B-d12-1.100.I,2,27B
6651,y1003,14944.y1003.60-27B-d12-1.96.O,1,27B
6652,y1003,14945.y1003.60-27B-d12-1.100.I,2,27B
6653,y1003,14946.y1003.60-27B-d12-1.96.O,1,27B
6654,y1003,14947.y1003.60-27B-d12-1.100.I,2,27B
6655,y1003,14948.y1003.60-27B-d12-1.96.O,1,27B
6656,y1003,14949.y1003.60-27B-d12-1.100.I,2,27B
6657,y1003,14950.y1003.60-27B-d12-1.96.O,1,27B
6658,y1003,14951.y1003.60-27B-d12-1.100.I,2,27B
6659,y1003,14952.y1003.60-27B-d12-1.96.O,1,27B
6660,y1003,14953.y1003.60-27B-d12-1.100.I,2,27B
6661,y1003,14954.y1003.60-27B-d12-1.96.O,1,27B
6662,y1003,14955.y1003.60-27B-d12-1.100.I,2,27B
6663,y1003,14956.y1003.60-27B-d12-1.96.O,1,27B
6664,y1003,14957.y1003.60-27B-d12-1.100.I,2,27B
6665,y1003,14958.y1003.60-27B-d12-1.96.O,1,27B
6666,y1003,14959.y1003.60-27B-d12-1.100.I,2,27B
6667,y1003,14960.y1003.60-27B-d12-1.96.O,1,27B
6668,y1003,14961.y1003.60-27B-d12-1.100.I,2,27B
6669,y1003,14962.y1003.60-27B-d12-1.96.O,1,27B
6670,y1003,14963.y1003.60-27B-d12-1.100.I,2,27B
6671,y1003,14964.y1003.60-27B-d12-1.96.O,1,27B
6672,y1003,14965.y1003.60-27B-d12-1.100.I,2,27B
6673,y1003,14966.y1003.60-27B-d12-1.96.O,1,27B
6674,y1002,4836.y1002.60-27B-d12-1.106.I,2,27B
6675,y1002,4837.y1002.60-27B-d12-1.96.O,1,27B
6676,y1002,4838.y1002.60-27B-d12-1.100.I,2,27B
6677,y1002,4839.y1002.60-27B-d12-1.96.O,1,27B
6678,y1002,4840.y1002.60-27B-d12-1.100.I,2,27B
6679,y1002,4841.y1002.60-27B-d12-1.96.O,1,27B
6680,y1002,4842.y1002.60-27B-d12-1.101.I,2,27B
6681,y1002,4843.y1002.60-27B-d12-1.105.O,1,27B
6682,y1002,4844.y1002.60-27B-d12-1.101.I,2,27B
6683,y1002,4845.y1002.60-27B-d12-1.98.O,1,27B
6684,y1002,4846.y1002.60-27B-d12-1.104.I,2,27B
6685,y1002,4847.y1002.60-27B-d12-1.96.O,1,27B
6686,y1002,4848.y1002.60-27B-d12-1.100.I,2,27B
6687,y1002,4849.y1002.60-27B-d12-1.96.O,1,27B
6688,y1002,4850.y1002.60-27B-d12-1.101.I,2,27B
6689,y1002,4851.y1002.60-27B-d12-1.99.O,1,27B
6690,y1002,4852.y1002.60-27B-d12-1.102.I,2,27B
6691,y1002,4853.y1002.60-27B-d12-1.96.O,1,27B
6692,y1002,4854.y1002.60-27B-d12-1.101.I,2,27B
6693,y1002,4855.y1002.60-27B-d12-1.99.O,1,27B
6694,y1002,4856.y1002.60-27B-d12-1.102.I,2,27B
6695,y1002,4857.y1002.60-27B-d12-1.96.O,1,27B
6696,y1002,4858.y1002.60-27B-d12-1.101.I,2,27B
6697,y1002,4859.y1002.60-27B-d12-1.98.O,1,27B
6698,y1002,4860.y1002.60-27B-d12-1.103.I,2,27B
6699,y1002,4861.y1002.60-27B-d12-1.96.O,1,27B
6700,y1002,4862.y1002.60-27B-d12-1.100.I,2,27B
6701,y1002,4863.y1002.60-27B-d12-1.96.O,1,27B
6702,y1002,4864.y1002.60-27B-d12-1.100.I,2,27B
6703,y1002,4865.y1002.60-27B-d12-1.96.O,1,27B
6704,y1002,4866.y1002.60-27B-d12-1.100.I,2,27B
6705,y1002,4867.y1002.60-27B-d12-1.96.O,1,27B
6706,y1002,4868.y1002.60-27B-d12-1.100.I,2,27B
6707,y1002,4869.y1002.60-27B-d12-1.96.O,1,27B
6708,y1002,4870.y1002.60-27B-d12-1.100.I,2,27B
6709,y1002,4871.y1002.60-27B-d12-1.96.O,1,27B
6710,y1002,4872.y1002.60-27B-d12-1.100.I,2,27B
6711,y1002,4873.y1002.60-27B-d12-1.96.O,1,27B
6712,y1002,4874.y1002.60-27B-d12-1.101.I,2,27B
6713,y1002,4875.y1002.60-27B-d12-1.101.I,2,27B
6714,y1002,4876.y1002.60-27B-d12-1.97.O,1,27B
6715,y1002,4877.y1002.60-27B-d12-1.102.I,2,27B
6716,y1002,4878.y1002.60-27B-d12-1.96.O,1,27B
6717,y1002,4879.y1002.60-27B-d12-1.100.I,2,27B
6718,y1002,4880.y1002.60-27B-d12-1.96.O,1,27B
6719,y1002,4881.y1002.60-27B-d12-1.100.I,2,27B
6720,y1002,4882.y1002.60-27B-d12-1.96.O,1,27B
6721,y1002,4883.y1002.60-27B-d12-1.100.I,2,27B
6722,y1002,4884.y1002.60-27B-d12-1.96.O,1,27B
6723,y1002,4885.y1002.60-27B-d12-1.100.I,2,27B
6724,y1002,4886.y1002.60-27B-d12-1.96.O,1,27B
6725,y1002,4887.y1002.60-27B-d12-1.105.O,1,27B
6726,y1002,4888.y1002.60-27B-d12-1.101.I,2,27B
6727,y1002,4889.y1002.60-27B-d12-1.97.O,1,27B
6728,y1002,4890.y1002.60-27B-d12-1.102.I,2,27B
6729,y1002,4891.y1002.60-27B-d12-1.96.O,1,27B
6730,y1002,4892.y1002.60-27B-d12-1.101.I,2,27B
6731,y1002,4893.y1002.60-27B-d12-1.96.O,1,27B
6732,y1002,4894.y1002.60-27B-d12-1.100.I,2,27B
6733,y1002,4895.y1002.60-27B-d12-1.96.O,1,27B
6734,y1002,4896.y1002.60-27B-d12-1.100.I,2,27B
6735,y1002,4897.y1002.60-27B-d12-1.96.O,1,27B
6736,y1002,4898.y1002.60-27B-d12-1.100.I,2,27B
6737,y1002,4899.y1002.60-27B-d12-1.96.O,1,27B
6738,y1002,4900.y1002.60-27B-d12-1.100.I,2,27B
6739,y1002,4901.y1002.60-27B-d12-1.96.O,1,27B
6740,y1002,4902.y1002.60-27B-d12-1.96.O,1,27B
6741,y1002,4903.y1002.60-27B-d12-1.101.I,2,27B
6742,y1002,4904.y1002.60-27B-d12-1.101.I,2,27B
6743,y1002,4905.y1002.60-27B-d12-1.96.O,1,27B
6744,y1002,4906.y1002.60-27B-d12-1.100.I,2,27B
6745,y1002,4907.y1002.60-27B-d12-1.96.O,1,27B
6746,y1002,4908.y1002.60-27B-d12-1.100.I,2,27B
6747,y1002,4909.y1002.60-27B-d12-1.96.O,1,27B
6748,y1002,4910.y1002.60-27B-d12-1.100.I,2,27B
6749,y1002,4911.y1002.60-27B-d12-1.96.O,1,27B
6750,y1002,4912.y1002.60-27B-d12-1.100.I,2,27B
6751,y1002,4913.y1002.60-27B-d12-1.96.O,1,27B
6752,y1002,4914.y1002.60-27B-d12-1.100.I,2,27B
6753,y1002,4915.y1002.60-27B-d12-1.96.O,1,27B
6754,y1002,4916.y1002.60-27B-d12-1.100.I,2,27B
6755,y1002,4917.y1002.60-27B-d12-1.96.O,1,27B
6756,y1002,4918.y1002.60-27B-d12-1.100.I,2,27B
6757,y1002,4919.y1002.60-27B-d12-1.96.O,1,27B
6758,y1002,4920.y1002.60-27B-d12-1.100.I,2,27B
6759,y1002,4921.y1002.60-27B-d12-1.96.O,1,27B
6760,y1002,4922.y1002.60-27B-d12-1.100.I,2,27B
6761,y1002,4923.y1002.60-27B-d12-1.96.O,1,27B
6762,y1002,4924.y1002.60-27B-d12-1.100.I,2,27B
6763,y1002,4925.y1002.60-27B-d12-1.96.O,1,27B
6764,y1002,4926.y1002.60-27B-d12-1.100.I,2,27B
6765,y1002,4927.y1002.60-27B-d12-1.96.O,1,27B
6766,y1002,4928.y1002.60-27B-d12-1.100.I,2,27B
6767,y1002,4929.y1002.60-27B-d12-1.96.O,1,27B
6768,y1002,4930.y1002.60-27B-d12-1.100.I,2,27B
6769,y1002,4931.y1002.60-27B-d12-1.96.O,1,27B
6770,y1002,4932.y1002.60-27B-d12-1.100.I,2,27B
6771,y1002,4933.y1002.60-27B-d12-1.96.O,1,27B
6772,y1002,4934.y1002.60-27B-d12-1.100.I,2,27B
6773,y1002,4935.y1002.60-27B-d12-1.96.O,1,27B
6774,y1002,4936.y1002.60-27B-d12-1.100.I,2,27B
6775,y1002,4937.y1002.60-27B-d12-1.105.O,1,27B
6776,y1002,4938.y1002.60-27B-d12-1.100.I,2,27B
6777,y1002,4939.y1002.60-27B-d12-1.96.O,1,27B
