,daytime,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_id,weather_main,weather_description,weather_icon,month,hour
7066,1540134000,12.89,6.05,12.02,13.0,1030,67,8.75,290,40,802,Clouds,scattered clouds,03d,10,16
7067,1540137600,12.46,6.61,12.0,13.0,1030,67,7.2,300,20,801,Clouds,few clouds,02d,10,17
7068,1540141200,11.54,6.18,11.0,12.45,1031,66,6.17,320,20,801,Clouds,few clouds,02d,10,18
7069,1540144800,10.21,5.88,10.0,11.95,1033,71,4.63,300,40,802,Clouds,scattered clouds,03n,10,19
7070,1540148400,7.96,2.68,7.0,10.87,1034,76,5.66,300,40,802,Clouds,scattered clouds,03n,10,20
7071,1540152000,6.19,1.12,4.0,9.99,1035,81,5.14,290,40,802,Clouds,scattered clouds,03n,10,21
7072,1540155600,6.46,2.34,6.0,9.82,1035,87,4.12,280,40,802,Clouds,scattered clouds,03n,10,22
7073,1540159200,5.6,1.32,4.0,9.55,1036,87,4.12,270,40,802,Clouds,scattered clouds,03n,10,23
7074,1540162800,6.32,1.99,6.0,9.4,1036,81,4.12,270,40,802,Clouds,scattered clouds,03n,10,0
7075,1540166400,6.62,1.82,5.19,9.11,1037,86,5.1,280,40,802,Clouds,scattered clouds,03n,10,1
7076,1540170000,5.34,1.38,4.79,8.84,1037,87,3.6,270,40,802,Clouds,scattered clouds,03n,10,2
7077,1540173600,5.31,1.35,4.8,8.64,1038,87,3.6,260,40,802,Clouds,scattered clouds,03n,10,3
7078,1540177200,4.49,0.02,3.0,8.34,1038,87,4.12,270,40,802,Clouds,scattered clouds,03n,10,4
7079,1540180800,3.97,-0.43,3.0,8.06,1038,93,4.12,270,40,802,Clouds,scattered clouds,03n,10,5
7080,1540184400,3.96,-0.6,3.0,7.96,1039,87,4.12,280,40,802,Clouds,scattered clouds,03n,10,6
7081,1540188000,3.49,-0.99,3.0,7.81,1040,93,4.12,270,40,802,Clouds,scattered clouds,03n,10,7
7082,1540191600,3.44,-1.05,3.0,7.64,1040,93,4.12,270,20,801,Clouds,few clouds,02n,10,8
7083,1540195200,4.34,0.01,3.92,7.81,1041,93,4.12,270,20,801,Clouds,few clouds,02d,10,9
7084,1540198800,6.64,2.56,6.0,8.63,1041,87,4.12,260,20,801,Clouds,few clouds,02d,10,10
7085,1540202400,8.15,3.44,8.0,9.39,1041,81,5.14,270,20,801,Clouds,few clouds,02d,10,11
7086,1540206000,9.4,4.36,9.0,10.25,1041,76,5.7,280,20,801,Clouds,few clouds,02d,10,12
7087,1540209600,10.99,5.38,10.84,11.0,1041,71,6.69,280,20,801,Clouds,few clouds,02d,10,13
7088,1540213200,11.44,7.0,11.0,12.0,1040,71,5.14,270,40,802,Clouds,scattered clouds,03d,10,14
7089,1540216800,11.94,6.34,11.42,12.0,1040,67,6.69,270,40,802,Clouds,scattered clouds,03d,10,15
7090,1540220400,11.57,6.26,11.0,12.0,1040,67,6.17,280,40,802,Clouds,scattered clouds,03d,10,16
7091,1540224000,11.09,4.77,10.94,12.02,1039,71,7.72,280,20,801,Clouds,few clouds,02d,10,17
7092,1540227600,10.15,5.29,9.93,11.71,1039,76,5.66,260,40,802,Clouds,scattered clouds,03d,10,18
7093,1540231200,9.66,6.15,8.97,11.32,1039,76,3.6,250,20,801,Clouds,few clouds,02n,10,19
7094,1540234800,9.15,4.65,8.46,11.06,1039,81,5.14,250,20,801,Clouds,few clouds,02n,10,20
7095,1540238400,9.11,4.63,8.28,10.83,1039,81,5.1,260,20,801,Clouds,few clouds,02n,10,21
7096,1540242000,8.25,3.39,8.0,10.54,1039,87,5.7,250,20,801,Clouds,few clouds,02n,10,22
7097,1540245600,8.63,3.66,7.8,10.14,1039,81,5.66,250,20,801,Clouds,few clouds,02n,10,23
7098,1540249200,8.15,3.3,7.62,9.96,1038,87,5.66,260,40,802,Clouds,scattered clouds,03n,10,0
7099,1540252800,8.15,2.94,7.66,9.86,1037,87,6.17,250,40,802,Clouds,scattered clouds,03n,10,1
7100,1540256400,8.12,3.62,7.65,9.77,1036,87,5.14,250,20,801,Clouds,few clouds,02n,10,2
7101,1540260000,8.13,0.39,7.61,9.68,1036,87,9.77,260,20,801,Clouds,few clouds,02n,10,3
7102,1540263600,8.14,0.73,7.73,9.71,1035,87,9.3,270,20,801,Clouds,few clouds,02n,10,4
7103,1540267200,8.19,1.4,7.96,9.87,1034,93,8.75,270,20,801,Clouds,few clouds,02n,10,5
7104,1540270800,8.21,1.17,8.0,10.07,1034,87,8.8,270,20,801,Clouds,few clouds,02n,10,6
7105,1540274400,8.26,1.48,8.0,10.18,1034,93,8.75,270,20,801,Clouds,few clouds,02n,10,7
7106,1540278000,8.63,0.5,8.0,10.19,1034,93,10.8,270,75,803,Clouds,broken clouds,04n,10,8
7107,1540281600,9.08,2.63,8.61,10.17,1034,87,8.23,260,75,803,Clouds,broken clouds,04d,10,9
7108,1540285200,9.88,2.17,9.22,10.46,1034,87,10.29,270,75,803,Clouds,broken clouds,04d,10,10
7109,1540288800,10.09,3.51,9.92,10.98,1034,87,8.75,270,75,803,Clouds,broken clouds,04d,10,11
7110,1540292400,11.06,4.84,10.89,11.69,1034,81,8.2,270,75,803,Clouds,broken clouds,04d,10,12
7111,1540296000,12.02,3.98,12.0,12.35,1034,76,10.8,270,75,803,Clouds,broken clouds,04d,10,13
7112,1540299600,12.11,5.49,12.0,12.83,1034,76,8.8,280,75,803,Clouds,broken clouds,04d,10,14
7113,1540303200,13.02,6.09,12.99,13.21,1033,72,9.26,270,75,803,Clouds,broken clouds,04d,10,15
7114,1540306800,13.0,8.12,12.86,13.2,1033,77,6.69,260,75,803,Clouds,broken clouds,04d,10,16
7115,1540310400,12.96,7.34,12.38,13.0,1033,77,7.72,270,75,803,Clouds,broken clouds,04d,10,17
7116,1540314000,11.15,5.33,11.0,12.5,1033,82,7.72,270,75,803,Clouds,broken clouds,04d,10,18
7117,1540317600,10.2,6.17,10.0,11.99,1034,87,5.14,260,75,803,Clouds,broken clouds,04n,10,19
7118,1540321200,10.13,5.72,9.79,11.6,1034,87,5.66,260,75,803,Clouds,broken clouds,04n,10,20
7119,1540324800,9.62,5.33,9.0,11.22,1034,93,5.66,260,40,802,Clouds,scattered clouds,03n,10,21
7120,1540328400,10.02,4.14,9.12,10.92,1034,87,7.72,260,75,803,Clouds,broken clouds,04n,10,22
7121,1540332000,9.08,2.98,8.39,10.33,1034,87,7.72,270,75,803,Clouds,broken clouds,04n,10,23
7122,1540335600,9.02,3.63,8.1,10.0,1034,87,6.69,270,75,803,Clouds,broken clouds,04n,10,0
7123,1540339200,9.03,3.29,8.51,9.78,1034,87,7.2,270,75,803,Clouds,broken clouds,04n,10,1
7124,1540342800,9.01,3.98,8.38,9.68,1034,87,6.17,270,75,803,Clouds,broken clouds,04n,10,2
7125,1540346400,8.99,4.29,8.24,9.58,1033,87,5.7,270,75,803,Clouds,broken clouds,04n,10,3
7126,1540350000,8.98,4.67,8.22,9.52,1033,87,5.14,270,75,803,Clouds,broken clouds,04n,10,4
7127,1540353600,8.97,3.71,8.18,9.44,1033,81,6.17,270,75,803,Clouds,broken clouds,04n,10,5
7128,1540357200,8.97,2.62,8.16,9.41,1033,81,7.72,270,75,803,Clouds,broken clouds,04n,10,6
7129,1540360800,8.05,1.73,7.07,9.3,1033,87,7.72,270,75,803,Clouds,broken clouds,04n,10,7
7130,1540364400,8.05,1.01,7.04,9.22,1033,87,8.75,270,75,803,Clouds,broken clouds,04n,10,8
7131,1540368000,8.51,2.43,7.26,9.25,1033,81,7.2,270,75,803,Clouds,broken clouds,04d,10,9
7132,1540371600,9.01,1.95,8.61,9.42,1033,81,8.75,280,75,803,Clouds,broken clouds,04d,10,10
7133,1540375200,9.47,3.27,8.84,10.0,1033,82,7.72,280,75,803,Clouds,broken clouds,04d,10,11
7134,1540378800,9.95,3.5,9.59,10.0,1033,82,8.23,280,75,803,Clouds,broken clouds,04d,10,12
7135,1540382400,10.04,3.36,10.0,10.23,1033,76,8.23,280,75,803,Clouds,broken clouds,04d,10,13
7136,1540386000,10.96,4.83,10.71,11.0,1032,76,7.72,270,75,803,Clouds,broken clouds,04d,10,14
7137,1540389600,11.0,5.25,10.99,11.0,1031,76,7.2,280,75,803,Clouds,broken clouds,04d,10,15
7138,1540393200,10.19,5.23,10.0,11.27,1031,82,6.17,270,75,803,Clouds,broken clouds,04d,10,16
7139,1540396800,10.15,4.57,10.0,11.28,1030,76,6.69,280,75,803,Clouds,broken clouds,04d,10,17
7140,1540400400,10.03,4.79,9.25,10.97,1030,76,6.17,280,75,803,Clouds,broken clouds,04d,10,18
7141,1540404000,10.02,5.02,9.53,10.7,1031,82,6.17,290,75,803,Clouds,broken clouds,04n,10,19
7142,1540407600,9.99,4.02,9.31,10.47,1030,76,7.2,300,75,803,Clouds,broken clouds,04n,10,20
7143,1540411200,9.52,4.54,8.39,10.29,1030,76,5.66,290,75,803,Clouds,broken clouds,04n,10,21
7144,1540414800,9.06,4.54,8.28,10.16,1030,81,5.14,290,90,804,Clouds,overcast clouds,04n,10,22
7145,1540418400,9.03,4.14,8.65,9.75,1029,81,5.66,280,90,804,Clouds,overcast clouds,04n,10,23
7146,1540422000,9.01,4.34,8.42,9.65,1029,87,5.66,290,75,300,Drizzle,light intensity drizzle,09n,10,0
7147,1540425600,8.59,3.83,7.73,9.72,1029,87,5.66,280,75,803,Clouds,broken clouds,04n,10,1
7148,1540429200,9.01,5.06,8.42,9.69,1028,87,4.63,270,75,803,Clouds,broken clouds,04n,10,2
7149,1540432800,9.02,5.07,8.56,9.8,1028,87,4.63,280,75,803,Clouds,broken clouds,04n,10,3
7150,1540436400,9.03,5.11,8.6,9.86,1027,87,4.6,280,75,300,Drizzle,light intensity drizzle,09n,10,4
7151,1540440000,8.6,4.21,7.83,9.83,1027,87,5.14,280,75,300,Drizzle,light intensity drizzle,09n,10,5
7152,1540443600,9.02,5.43,8.19,9.9,1026,87,4.12,260,90,804,Clouds,overcast clouds,04n,10,6
7153,1540447200,9.02,5.07,8.2,9.9,1026,87,4.63,270,90,804,Clouds,overcast clouds,04n,10,7
7154,1540450800,9.03,4.73,8.55,9.79,1026,87,5.14,270,75,300,Drizzle,light intensity drizzle,09n,10,8
7155,1540454400,9.01,4.73,8.16,9.86,1026,87,5.1,280,75,803,Clouds,broken clouds,04d,10,9
7156,1540458000,9.06,4.37,8.59,10.02,1025,87,5.7,280,75,803,Clouds,broken clouds,04d,10,10
7157,1540461600,9.99,5.1,9.48,10.26,1025,76,5.66,270,75,803,Clouds,broken clouds,04d,10,11
7158,1540465200,10.04,5.77,9.82,10.64,1025,82,5.14,270,75,803,Clouds,broken clouds,04d,10,12
7159,1540468800,10.96,6.03,10.44,11.09,1024,71,5.7,270,75,803,Clouds,broken clouds,04d,10,13
7160,1540472400,10.6,4.55,10.0,11.25,1023,71,7.2,280,75,803,Clouds,broken clouds,04d,10,14
7161,1540476000,10.65,5.54,10.0,11.53,1022,76,6.17,270,75,803,Clouds,broken clouds,04d,10,15
7162,1540479600,10.65,4.82,10.0,11.62,1021,76,7.2,270,75,803,Clouds,broken clouds,04d,10,16
7163,1540483200,10.62,6.48,10.0,11.52,1021,82,5.14,270,75,520,Rain,light intensity shower rain,09d,10,17
7164,1540486800,10.13,5.16,10.0,11.35,1020,82,6.17,280,75,803,Clouds,broken clouds,04d,10,18
7165,1540490400,10.12,4.78,10.0,11.33,1020,82,6.69,270,75,803,Clouds,broken clouds,04n,10,19
7166,1540494000,9.24,3.54,9.0,11.15,1019,87,7.2,270,75,803,Clouds,broken clouds,04n,10,20
7167,1540497600,9.34,5.17,9.0,10.96,1019,86,5.0,260,40,802,Clouds,scattered clouds,03n,10,21
7168,1540501200,9.16,5.12,9.0,10.75,1018,93,5.14,250,75,803,Clouds,broken clouds,04n,10,22
7169,1540504800,9.56,5.18,8.74,10.51,1017,82,5.14,250,75,803,Clouds,broken clouds,04n,10,23
7170,1540508400,9.11,3.61,8.65,10.51,1017,93,7.2,270,75,500,Rain,light rain,10n,10,0
7171,1540512000,8.27,3.08,7.9,10.4,1017,87,6.17,290,75,803,Clouds,broken clouds,04n,10,1
7172,1540515600,6.94,2.2,6.0,9.79,1016,87,5.14,280,40,802,Clouds,scattered clouds,03n,10,2
7173,1540519200,6.57,0.87,6.0,9.04,1016,93,6.69,280,20,801,Clouds,few clouds,02n,10,3
7174,1540522800,5.8,-0.6,5.0,8.12,1015,87,7.2,280,75,520,Rain,light intensity shower rain,09n,10,4
7175,1540526400,6.11,0.49,5.6,7.64,1015,87,6.17,280,75,803,Clouds,broken clouds,04n,10,5
7176,1540530000,5.21,-0.93,5.0,7.21,1015,87,6.69,270,75,803,Clouds,broken clouds,04n,10,6
7177,1540533600,5.17,-1.37,4.88,7.0,1015,86,7.2,280,75,520,Rain,light intensity shower rain,09n,10,7
7178,1540537200,4.67,-2.12,4.0,6.71,1015,93,7.72,280,40,802,Clouds,scattered clouds,03n,10,8
7179,1540540800,4.28,-1.86,4.0,6.69,1016,93,6.69,280,20,801,Clouds,few clouds,02d,10,9
7180,1540544400,5.09,-2.52,4.5,6.95,1017,87,8.75,290,20,801,Clouds,few clouds,02d,10,10
7181,1540548000,6.09,-1.88,5.77,7.23,1016,81,9.26,300,20,801,Clouds,few clouds,02d,10,11
7182,1540551600,7.06,0.18,6.68,7.89,1017,76,7.72,310,40,802,Clouds,scattered clouds,03d,10,12
7183,1540555200,8.0,0.38,7.45,8.49,1017,71,8.75,310,40,802,Clouds,scattered clouds,03d,10,13
7184,1540558800,8.09,-0.22,7.97,8.95,1017,71,9.77,310,40,802,Clouds,scattered clouds,03d,10,14
7185,1540562400,8.71,0.49,7.91,9.0,1016,61,9.26,320,40,802,Clouds,scattered clouds,03d,10,15
7186,1540566000,8.09,-0.58,7.67,8.84,1017,61,9.77,320,40,802,Clouds,scattered clouds,03d,10,16
7187,1540569600,7.54,-0.19,7.0,8.61,1018,70,8.75,340,40,802,Clouds,scattered clouds,03d,10,17
7188,1540573200,7.12,0.77,6.54,8.35,1019,70,6.69,320,40,802,Clouds,scattered clouds,03d,10,18
7189,1540576800,6.16,-0.54,5.76,8.03,1019,75,7.2,320,40,802,Clouds,scattered clouds,03n,10,19
7190,1540580400,5.56,0.38,5.0,7.76,1020,81,5.14,310,20,801,Clouds,few clouds,02n,10,20
7191,1540584000,4.39,-2.58,3.0,7.2,1020,75,7.2,320,20,801,Clouds,few clouds,02n,10,21
7192,1540587600,4.29,-2.53,4.0,6.89,1021,81,7.2,310,20,801,Clouds,few clouds,02n,10,22
7193,1540591200,3.69,-2.87,3.0,6.44,1022,81,6.69,310,20,801,Clouds,few clouds,02n,10,23
7194,1540594800,2.43,-3.8,2.0,5.98,1021,87,6.17,290,20,801,Clouds,few clouds,02n,10,0
7195,1540598400,2.43,-4.17,2.0,5.89,1021,87,6.69,310,20,801,Clouds,few clouds,02n,10,1
7196,1540602000,2.45,-4.86,2.0,5.85,1022,87,7.72,310,20,801,Clouds,few clouds,02n,10,2
7197,1540605600,1.98,-3.6,1.0,5.68,1022,87,5.14,290,20,801,Clouds,few clouds,02n,10,3
7198,1540609200,1.58,-5.86,0.0,5.49,1021,87,7.72,310,20,801,Clouds,few clouds,02n,10,4
7199,1540612800,1.96,-3.98,1.0,5.43,1020,87,5.66,300,20,801,Clouds,few clouds,02n,10,5
7200,1540616400,1.94,-5.08,1.0,5.32,1020,87,7.2,300,20,801,Clouds,few clouds,02n,10,6
7201,1540620000,2.3,-5.39,2.0,5.12,1021,87,8.23,310,40,802,Clouds,scattered clouds,03n,10,7
7202,1540623600,2.68,-3.88,2.0,5.01,1021,87,6.69,320,40,802,Clouds,scattered clouds,03n,10,8
7203,1540627200,1.89,-4.58,1.0,4.92,1021,80,6.17,320,20,801,Clouds,few clouds,02d,10,9
7204,1540630800,2.96,-4.44,2.0,5.18,1022,80,7.7,320,20,801,Clouds,few clouds,02d,10,10
7205,1540634400,5.05,-2.69,4.52,6.2,1022,70,8.23,330,20,801,Clouds,few clouds,02d,10,11
7206,1540638000,5.94,-1.83,5.04,6.28,1022,65,8.23,340,20,801,Clouds,few clouds,02d,10,12
7207,1540641600,5.96,-2.08,5.28,6.33,1022,56,8.23,360,20,801,Clouds,few clouds,02d,10,13
7208,1540645200,6.02,-2.81,5.77,6.5,1022,65,9.77,340,20,801,Clouds,few clouds,02d,10,14
7209,1540648800,5.99,-1.05,5.35,6.47,1022,65,7.2,340,20,801,Clouds,few clouds,02d,10,15
7210,1540652400,6.0,-1.16,5.46,6.44,1022,61,7.2,340,20,801,Clouds,few clouds,02d,10,16
7211,1540656000,5.16,-0.69,4.77,6.55,1022,60,5.14,350,40,802,Clouds,scattered clouds,03d,10,17
7212,1540659600,4.59,0.03,3.94,6.35,1023,70,3.6,350,40,802,Clouds,scattered clouds,03d,10,18
7213,1540663200,3.7,-1.83,3.0,6.34,1024,65,4.63,350,40,802,Clouds,scattered clouds,03n,10,19
7214,1540666800,2.46,-2.4,2.0,6.43,1024,69,3.6,340,40,802,Clouds,scattered clouds,03n,10,20
7215,1540670400,0.84,-5.15,-1.0,6.18,1025,75,5.14,320,20,801,Clouds,few clouds,02n,10,21
7216,1540674000,0.78,-4.86,-1.0,6.31,1025,75,4.63,310,20,801,Clouds,few clouds,02n,10,22
7217,1540677600,0.36,-5.95,-2.0,6.18,1025,80,5.66,320,40,802,Clouds,scattered clouds,03n,10,23
7218,1540681200,2.09,-3.63,1.0,6.76,1025,80,5.14,340,75,520,Rain,light intensity shower rain,09n,10,0
7219,1540684800,1.25,-4.45,0.0,6.95,1025,86,5.14,340,75,803,Clouds,broken clouds,04n,10,1
7220,1540688400,2.17,-3.74,0.0,7.06,1026,87,5.66,350,75,803,Clouds,broken clouds,04n,10,1
7221,1540692000,2.53,-3.35,1.0,7.3,1026,86,5.66,360,75,803,Clouds,broken clouds,04n,10,2
7222,1540695600,3.42,-1.74,3.0,7.48,1026,81,4.63,340,75,803,Clouds,broken clouds,04n,10,3
7223,1540699200,2.6,-2.53,2.0,7.47,1026,87,4.63,340,20,801,Clouds,few clouds,02n,10,4
7224,1540702800,2.31,-2.72,1.0,7.41,1027,93,4.63,350,40,802,Clouds,scattered clouds,03n,10,5
7225,1540706400,2.67,-2.95,1.0,7.33,1027,81,5.14,320,75,803,Clouds,broken clouds,04n,10,6
7226,1540710000,2.22,-2.24,1.0,7.2,1027,87,3.6,340,40,802,Clouds,scattered clouds,03n,10,7
7227,1540713600,1.83,-3.05,0.0,7.15,1027,87,4.12,310,40,802,Clouds,scattered clouds,03d,10,8
7228,1540717200,3.94,-0.62,3.0,7.55,1027,87,4.12,340,40,802,Clouds,scattered clouds,03d,10,9
7229,1540720800,6.34,2.58,5.0,8.28,1027,76,3.09,340,40,802,Clouds,scattered clouds,03d,10,10
7230,1540724400,7.58,2.95,7.0,8.55,1026,76,4.63,30,40,802,Clouds,scattered clouds,03d,10,11
7231,1540728000,8.54,3.0,8.0,9.0,1026,66,5.66,50,40,802,Clouds,scattered clouds,03d,10,12
7232,1540731600,8.16,2.92,8.0,8.83,1025,66,5.14,30,40,802,Clouds,scattered clouds,03d,10,13
7233,1540735200,8.51,4.76,8.0,9.0,1025,66,3.09,20,40,802,Clouds,scattered clouds,03d,10,14
7234,1540738800,8.87,3.92,8.33,9.0,1024,61,4.63,10,20,801,Clouds,few clouds,02d,10,15
7235,1540742400,7.57,3.09,7.0,8.44,1024,70,4.12,30,20,801,Clouds,few clouds,02d,10,16
7236,1540746000,6.57,3.02,6.0,7.88,1023,70,2.57,30,20,801,Clouds,few clouds,02d,10,17
7237,1540749600,5.13,1.86,4.03,7.27,1023,75,2.06,20,20,801,Clouds,few clouds,02n,10,18
7238,1540753200,3.41,-0.23,2.0,7.0,1022,70,2.06,350,20,801,Clouds,few clouds,02n,10,19
7239,1540756800,0.64,-2.99,-1.0,6.78,1022,86,2.06,340,20,801,Clouds,few clouds,02n,10,20
7240,1540760400,-0.13,-3.49,-1.0,6.66,1021,86,1.54,0,20,801,Clouds,few clouds,02n,10,21
7241,1540764000,-0.25,-3.85,-1.0,6.23,1021,93,2.06,10,20,801,Clouds,few clouds,02n,10,22
7242,1540767600,-1.05,-4.76,-2.0,6.25,1020,93,2.06,280,20,801,Clouds,few clouds,02n,10,23
7243,1540771200,-1.52,-6.36,-3.0,6.14,1018,93,3.6,280,20,801,Clouds,few clouds,02n,10,0
7244,1540774800,-0.67,-4.19,-2.0,6.05,1017,100,2.06,260,20,801,Clouds,few clouds,02n,10,1
7245,1540778400,-0.24,-4.56,-1.0,6.06,1017,93,3.09,150,75,803,Clouds,broken clouds,04n,10,2
7246,1540782000,0.56,-2.21,-0.28,5.97,1015,93,1.03,0,40,802,Clouds,scattered clouds,03n,10,3
7247,1540785600,1.0,-2.28,0.0,6.01,1015,100,2.06,210,75,803,Clouds,broken clouds,04n,10,4
7248,1540789200,3.17,0.29,1.14,6.18,1013,87,1.54,0,75,803,Clouds,broken clouds,04n,10,5
7249,1540792800,4.11,1.58,3.34,6.19,1012,81,1.03,160,75,803,Clouds,broken clouds,04n,10,6
7250,1540796400,2.66,-0.51,1.0,6.16,1012,93,2.06,90,75,803,Clouds,broken clouds,04n,10,7
7251,1540800000,2.27,-0.6,0.0,6.09,1011,93,1.54,160,75,803,Clouds,broken clouds,04d,10,8
7252,1540803600,5.85,2.52,4.27,7.0,1010,81,2.57,140,40,802,Clouds,scattered clouds,03d,10,9
7253,1540807200,6.4,3.33,5.33,7.0,1009,75,2.06,140,75,803,Clouds,broken clouds,04d,10,10
7254,1540810800,7.32,1.23,6.14,8.0,1009,66,6.17,150,75,803,Clouds,broken clouds,04d,10,11
7255,1540814400,7.49,1.58,6.41,8.0,1008,61,5.7,150,75,803,Clouds,broken clouds,04d,10,12
7256,1540818000,7.84,2.24,6.78,8.0,1006,57,5.14,140,75,803,Clouds,broken clouds,04d,10,13
7257,1540821600,7.38,2.56,6.58,8.0,1006,61,4.12,140,40,802,Clouds,scattered clouds,03d,10,14
7258,1540825200,6.99,1.76,6.79,7.14,1005,61,4.63,130,40,802,Clouds,scattered clouds,03d,10,15
7259,1540828800,6.53,1.76,5.77,7.08,1005,66,4.12,140,40,802,Clouds,scattered clouds,03d,10,16
7260,1540832400,5.18,0.55,4.98,6.94,1004,65,3.6,130,75,803,Clouds,broken clouds,04n,10,17
7261,1540836000,5.57,0.99,4.45,6.92,1004,65,3.6,130,75,803,Clouds,broken clouds,04n,10,18
7262,1540839600,5.56,0.62,4.13,7.06,1003,65,4.12,120,75,803,Clouds,broken clouds,04n,10,19
7263,1540843200,4.22,0.1,3.38,6.88,1002,75,3.09,100,75,803,Clouds,broken clouds,04n,10,20
7264,1540846800,2.48,-1.76,2.0,6.57,1002,80,3.09,100,75,803,Clouds,broken clouds,04n,10,21
7265,1540850400,1.95,-2.36,1.0,6.34,1002,80,3.09,110,75,803,Clouds,broken clouds,04n,10,22
7266,1540854000,2.39,-2.58,1.97,6.25,1002,80,4.12,110,75,803,Clouds,broken clouds,04n,10,23
7267,1540857600,4.18,0.01,2.88,6.33,1002,60,2.57,130,40,802,Clouds,scattered clouds,03n,10,0
7268,1540861200,2.73,-0.87,1.52,6.08,1002,75,2.06,100,40,802,Clouds,scattered clouds,03n,10,1
7269,1540864800,1.78,-1.11,0.0,5.96,1001,80,1.03,130,40,802,Clouds,scattered clouds,03n,10,2
7270,1540868400,-0.42,-3.68,-3.0,5.66,1001,93,1.54,110,20,801,Clouds,few clouds,02n,10,3
7271,1540872000,-0.47,-3.52,-3.0,5.44,1000,86,1.03,180,20,801,Clouds,few clouds,02n,10,4
7272,1540875600,-0.03,-3.48,-3.0,5.4,1000,93,1.89,105,20,801,Clouds,few clouds,02n,10,5
7273,1540879200,-1.5,-4.18,-4.0,5.58,1000,93,0.51,0,20,801,Clouds,few clouds,02n,10,6
7274,1540882800,-1.8,-5.6,-4.0,6.11,1000,93,2.06,290,20,801,Clouds,few clouds,02n,10,7
7275,1540886400,-2.24,-6.45,-4.0,5.78,1001,93,2.57,290,20,801,Clouds,few clouds,02d,10,8
7276,1540890000,3.19,0.67,2.0,6.15,1000,87,1.03,0,20,801,Clouds,few clouds,02d,10,9
7277,1540893600,7.71,4.96,5.51,8.0,1000,57,1.03,0,20,801,Clouds,few clouds,02d,10,10
7278,1540897200,7.46,3.47,6.64,8.0,1000,53,2.57,180,20,801,Clouds,few clouds,02d,10,11
7279,1540900800,8.76,5.14,7.34,9.0,999,49,2.06,190,20,801,Clouds,few clouds,02d,10,12
7280,1540904400,8.48,4.25,7.78,9.0,999,43,2.57,260,20,801,Clouds,few clouds,02d,10,13
7281,1540908000,8.66,4.74,8.0,9.0,999,42,2.1,230,20,801,Clouds,few clouds,02d,10,14
7282,1540911600,8.86,5.25,7.94,9.0,998,49,2.06,250,75,803,Clouds,broken clouds,04d,10,15
7283,1540915200,7.98,4.55,7.22,8.35,998,57,2.06,240,75,803,Clouds,broken clouds,04d,10,16
7284,1540918800,7.54,4.41,7.0,8.16,998,57,1.54,0,75,803,Clouds,broken clouds,04n,10,17
7285,1540922400,7.01,4.11,5.79,8.14,999,66,1.54,0,90,804,Clouds,overcast clouds,04n,10,18
7286,1540926000,7.03,4.27,5.88,8.36,999,70,1.54,180,75,500,Rain,light rain,10n,10,19
7287,1540929600,7.08,3.96,6.1,8.7,999,70,2.06,160,75,803,Clouds,broken clouds,04n,10,20
7288,1540933200,7.09,4.37,6.14,8.71,999,70,1.5,0,75,803,Clouds,broken clouds,04n,10,21
7289,1540936800,7.07,4.51,6.19,8.58,999,76,1.54,0,75,803,Clouds,broken clouds,04n,10,22
7290,1540940400,6.67,4.76,6.0,8.81,999,87,1.03,0,75,500,Rain,light rain,10n,10,23
7291,1540944000,7.15,4.77,6.62,9.13,999,81,1.54,0,75,500,Rain,light rain,10n,10,0
7292,1540947600,7.16,5.34,6.74,9.08,999,87,1.03,0,75,500,Rain,light rain,10n,10,1
7293,1540951200,7.13,3.51,6.64,8.83,999,87,3.6,220,75,500,Rain,light rain,10n,10,2
7294,1540954800,6.27,4.47,6.0,8.41,999,93,1.03,0,75,500,Rain,light rain,10n,10,3
7295,1540958400,6.3,3.78,6.0,8.79,999,93,2.06,260,75,803,Clouds,broken clouds,04n,10,4
7296,1540962000,6.36,3.86,6.0,8.75,999,93,2.06,250,75,803,Clouds,broken clouds,04n,10,5
7297,1540965600,6.15,3.25,5.45,8.24,999,93,2.57,260,75,803,Clouds,broken clouds,04n,10,6
7298,1540969200,5.16,2.07,4.32,7.39,1000,93,2.57,240,75,803,Clouds,broken clouds,04n,10,7
7299,1540972800,5.13,1.67,4.11,7.14,1000,93,3.09,250,75,803,Clouds,broken clouds,04d,10,8
7300,1540976400,6.07,2.6,5.2,7.52,1001,87,3.09,200,75,803,Clouds,broken clouds,04d,10,9
7301,1540980000,7.94,4.64,6.67,8.59,1001,71,2.57,190,75,803,Clouds,broken clouds,04d,10,10
7302,1540983600,8.1,3.74,7.8,9.23,1001,71,4.12,220,75,803,Clouds,broken clouds,04d,10,11
7303,1540987200,9.05,4.86,8.72,9.78,1002,71,4.12,210,75,803,Clouds,broken clouds,04d,10,12
7304,1540990800,8.76,5.05,8.0,9.94,1001,66,3.09,210,75,803,Clouds,broken clouds,04d,10,13
7305,1540994400,9.0,4.61,8.52,9.37,1001,66,4.12,200,75,803,Clouds,broken clouds,04d,10,14
7306,1540998000,9.03,5.2,8.94,9.62,1001,71,3.6,200,75,803,Clouds,broken clouds,04d,10,15
7307,1541001600,8.97,5.68,8.52,9.26,1002,76,3.09,200,75,803,Clouds,broken clouds,04d,10,16
